structure,Max_depth,Score_support,Min_samples_split,Min_bin_exp,D,Cohen,Random_proj_exp,Random_proj_depth,Weight-,Acceleration+,Mpg+,N+
15,5,3,32,0.15257916985243,2,0.780202341858966,0.679594212529697,5,2234,16.1,30,203
22,4,1,42,0.262376123881544,1,0.841883518878014,0.356482541474507,3,2234,16.1,30,203
21,3,3,50,0.683014702857306,1,0.331680403342344,0.463397267577961,2,2234,16.1,30,203
15,2,4,40,0.570256744971644,3,0.554258470937141,0.662963034505865,3,2234,16.1,30,203
20,4,1,27,0.752335629621433,3,0.912190378907946,0.680484917961917,4,2234,16.1,30,203
9,2,3,16,0.423382573332617,2,1.08090866959517,0.504987804386929,4,2711,15.5,20,365
18,4,2,30,0.427026393711557,4,1.00645343991094,0.487103081038074,5,2697,15.5,20,360
19,5,3,50,0.760105680736677,2,0.449282338790647,0.442783052527521,5,2155,16.4,30,79
28,3,3,18,0.57964780335581,2,0.584369940369454,0.395324926026547,5,2155,16.4,30,79
22,2,4,27,0.245805207995652,4,0.345239301732658,0.467836957647162,2,2234,16.1,30,203
29,4,3,43,0.151164221005858,1,0.821003967623368,0.336066376286553,3,2155,16.4,30,79
30,4,3,6,0.459026219718534,2,0.352606807796618,0.40267163475143,3,1995,15.9,30,28
10,2,2,46,0.823896793149842,4,1.37562823622794,0.598204574353657,2,2234,16.1,30,203
11,2,1,25,0.185449794085694,4,0.559283355825686,0.35716702668518,3,2234,16.1,30,203
1,3,2,12,0.256714153205232,2,0.220616416254698,0.361865961733825,2,2234,16.1,30,203
7,5,2,43,0.840659757409668,3,1.1561872416777,0.326766022085918,4,2155,16.4,30,79
22,3,3,10,0.873810978287218,3,0.583002595326984,0.656256477543247,4,2155,16.4,30,79
9,2,3,42,0.476363708885042,2,1.08908163053702,0.680463098187054,5,2234,16.1,30,203
3,2,2,21,0.783434789417958,2,0.304240291711986,0.513359963956841,3,2385,16.5,30,135
4,5,2,50,0.781727572935577,3,1.16232689704921,0.506309284734038,3,2234,16.1,30,203
9,4,1,8,0.486943972887684,2,1.22147091176016,0.451239067785284,4,1990,16,30,19
11,2,1,47,0.256270419084157,1,0.22462815275729,0.514045086092584,2,2234,16.1,30,203
11,2,3,23,0.206123781771222,1,0.432109402657897,0.40406441037313,2,2234,16.1,30,203
31,2,3,30,0.610750041949596,3,0.474819524522783,0.399428190140951,4,2360,16.4,30,242
18,4,2,29,0.850965283549281,1,1.45960396218562,0.681611904183433,5,2234,16.1,30,203
5,4,3,23,0.826729004521985,1,0.179848354005972,0.434465935116223,5,2255,16,30,211
20,4,4,47,0.811679275926041,1,0.252737013333305,0.643996460877897,4,2234,16.1,30,203
7,5,4,38,0.36040627416369,3,0.162033910153943,0.455115595403417,3,1995,15.9,30,28
27,2,3,9,0.669317172196381,1,0.386887195546313,0.618706360862099,3,2250,15.75,30,116
21,5,1,39,0.327599321056312,2,0.366049525224402,0.573245817930575,5,2234,16.1,30,203
30,3,2,39,0.758034903612061,4,0.947752652773263,0.544224603479426,5,2109,16.5,30,120
18,5,1,33,0.768296599783337,3,1.45058293603408,0.392321432199251,3,2234,16.1,30,203
10,4,3,43,0.755480374566665,1,1.39494033888795,0.52586613812053,3,1995,15.9,30,28
2,3,2,25,0.3886209185651,1,1.3661150144143,0.648617813873214,4,2335,16,30,133
17,4,4,15,0.849204801845496,1,0.319512555685464,0.338772296666334,2,2234,16.1,30,203
26,5,3,35,0.711565814047109,3,0.103805250672527,0.689679797343892,3,2234,16.1,30,203
27,3,2,44,0.664164930072635,3,0.161032006021778,0.490561012865678,4,2635,15.8,20,336
1,3,1,38,0.261164617575768,3,0.144558547413677,0.421903596019898,5,1985,18.6,30,25
15,2,4,36,0.404616829129823,3,0.208039429544493,0.342202586706685,4,2155,16.4,30,79
14,5,4,47,0.844815189687767,2,0.74220278163084,0.632679294911799,2,2234,16.1,30,203
31,2,3,38,0.85115483828794,1,0.168096806072476,0.427071592836068,4,2155,16.4,30,79
12,4,4,35,0.319422678331931,1,0.947588828485592,0.352171048785221,2,2234,16.1,30,203
31,4,2,8,0.715777874744585,1,0.416926001958621,0.467416578209579,5,2155,16.4,30,79
10,5,4,23,0.539279890680187,3,0.107072234311798,0.531998679505808,2,2234,16.1,30,203
27,4,1,38,0.250168316275555,4,0.931409787445761,0.385389316073745,4,2220,16,30,191
22,4,4,33,0.543024440766897,4,0.390221979128889,0.315330303118396,5,2155,16.4,30,79
28,2,3,18,0.640529415604315,1,0.493693138122084,0.655283001212025,5,2234,16.1,30,203
13,2,3,9,0.551119694588242,4,0.969359880279488,0.607442244925706,2,2234,16.1,30,203
23,5,4,14,0.42724730056101,4,0.389374801746101,0.644014275065828,4,1995,15.9,30,28
8,3,2,30,0.480529376734423,2,1.15278423437532,0.608149058394428,3,2265,16,30,216
19,5,2,11,0.554541614897877,1,1.41217108353872,0.384255114552819,4,2155,16.4,30,79
28,3,2,21,0.125480269549063,3,0.313591702012633,0.329328357779647,5,2155,16.4,30,79
13,5,2,43,0.394464779281342,1,1.27844364599101,0.448272716335213,5,2711,15.5,20,365
22,5,1,47,0.258187978553864,3,0.159801964769666,0.64331405181583,2,2234,16.1,30,203
6,4,2,21,0.603032013990186,4,0.224389803682374,0.662310198736525,3,2234,16.1,30,203
7,4,4,34,0.60809226023138,2,0.909751080692582,0.66087084152138,5,2234,16.1,30,203
15,2,1,41,0.191567938037732,3,0.187824121935269,0.495793956107849,5,2155,15.95,30,106
4,5,4,47,0.505529639843443,4,0.515702122780225,0.640326458700087,2,2265,16,30,216
4,2,3,34,0.763119538783049,2,1.40455865203782,0.678340005951623,5,2234,16.1,30,203
28,5,3,43,0.262792500975842,3,0.565742244202179,0.440757694706937,2,2234,16.1,30,203
9,4,1,18,0.210794177003344,1,0.61270712941444,0.646309564671821,5,2234,16.1,30,203
15,4,1,31,0.375368822368894,1,1.33207732245636,0.419893646767161,4,2120,18,30,45
23,3,3,24,0.37522240067998,1,0.900494275166233,0.440046157542258,2,2234,16.1,30,203
20,2,2,9,0.675478283413964,2,0.867975744361927,0.380336792967305,5,2058,16.5,30,104
26,2,3,30,0.686996597155741,4,1.21684350116914,0.65827704934649,5,2234,16.1,30,203
29,2,3,6,0.482826607699361,4,0.749316904868668,0.662985580840959,5,2234,16.1,30,203
11,2,4,44,0.118459715888133,3,0.268092889137431,0.637925099794894,3,2155,16.4,30,79
2,2,1,38,0.382587725988533,4,0.84818843503546,0.374495444801837,5,2155,16.4,30,79
18,2,1,21,0.230902163109012,3,1.35648179030555,0.641477980776264,2,2234,16.1,30,203
24,5,3,50,0.42357681956027,4,0.145527732421399,0.670038715963905,4,2234,16.1,30,203
9,3,3,43,0.652463507817159,2,0.555119672197208,0.594920018211754,4,2155,16.4,30,79
13,3,4,12,0.855486368860175,3,1.3524458019465,0.632388894644817,5,2155,16.4,30,79
5,4,1,27,0.140788090319487,4,1.21561389871804,0.512931594999219,5,2259.5,15.85,30,120
27,5,3,46,0.425146414985316,3,0.292711639284194,0.322699086689676,4,2171,16.4,30,29
15,5,2,35,0.599984125202008,1,1.46280754678691,0.650401951376012,5,2395,15.9,30,143
27,5,3,24,0.295229043941226,3,1.08060121726829,0.642612435667322,4,2335,16,30,133
7,5,3,26,0.896709662350819,3,0.86672345229174,0.367040003001797,2,2155,16.4,30,79
21,5,1,38,0.227788764711508,4,1.08167198481348,0.312083479108704,2,2234,16.1,30,203
24,5,1,16,0.670068026345293,4,0.429710159462219,0.469286654906763,2,2234,16.1,30,203
7,2,4,17,0.20882561272771,1,1.11780399230935,0.58732676261847,4,2234,16.1,30,203
9,4,2,26,0.240158980750015,4,1.20018086602246,0.504509039049199,3,2265,16,30,216
7,5,3,33,0.390319694289001,2,1.25472800034173,0.519731454673603,5,2635,15.8,20,336
12,4,1,26,0.765740493811143,4,0.707314717777603,0.417765012463718,5,2058,16.5,30,104
11,2,3,46,0.836829595378118,2,0.341647544808896,0.547440978201763,3,2155,16.4,30,79
24,4,1,12,0.686692352964032,1,0.12900074224837,0.595789650468859,5,2234,16.1,30,203
24,5,2,13,0.480485257241251,2,0.252635880418916,0.389677496746244,3,2155,16.4,30,79
1,2,4,45,0.645779374794449,1,0.217715584180242,0.312313223685448,4,2130,16.4,30,144
16,2,4,45,0.124215408396134,1,0.933953736832742,0.66951223306803,3,2234,16.1,30,203
20,3,2,25,0.806453578057055,1,0.774402002488422,0.384171617803428,2,2234,16.1,30,203
6,5,2,16,0.400750347632826,3,0.202816852851486,0.447039420789045,5,2155,16.4,30,79
17,3,2,17,0.176101532181529,2,1.01654037799523,0.36960565518889,4,2130,16.4,30,73
19,5,4,27,0.304511381505824,3,0.621817023938133,0.465034026732681,5,2457.5,16.4,30,276
8,5,4,19,0.745315569894402,2,0.353077815968445,0.527435421016097,5,2032.5,16.5,30,58
1,3,1,8,0.69291602027559,1,0.372777958713865,0.677680867341462,5,2234,16.1,30,203
30,4,1,11,0.483115391022133,4,1.14399311215434,0.576434724701982,2,2234,16.1,30,203
8,3,1,38,0.565737305719979,3,1.39844993514257,0.384176762037284,5,2130,16.4,30,144
2,4,4,28,0.823482720448308,1,0.931900428669,0.4973349840415,2,2234,16.1,30,203
21,3,1,32,0.845086671444868,1,0.12903384414087,0.324114745763236,5,2155,16.4,30,79
24,4,1,21,0.803227094556541,1,1.27862082044923,0.49563779871199,5,2245.5,16.15,30,206
16,2,2,23,0.300880988902475,4,0.956596358341134,0.375341316384835,4,2070,16.4,30,109
10,4,2,19,0.500584559841297,3,0.593275823851614,0.375076079582858,3,1950,21,30,11
24,2,2,19,0.197445130836947,4,0.515145480140809,0.536390298673272,5,2155,16.4,30,79
16,3,3,35,0.371548564665092,3,0.544786510185548,0.54389680289892,4,2234,16.1,30,203
5,4,4,11,0.249293114537846,1,1.28228399989392,0.641209720566858,3,2155,16.4,30,79
24,2,3,25,0.327884815101758,4,0.230670751522443,0.482630100036748,2,2234,16.1,30,203
1,2,1,36,0.416845187637454,1,0.50078666546872,0.524900323553472,5,2234,16.1,30,203
16,5,4,37,0.550136761342655,4,0.153294783440161,0.592105848859844,4,2042.5,19.7,30,18
11,4,4,17,0.630214058743006,3,0.767019795427339,0.396759535308761,3,2155,16.4,30,79
23,2,4,23,0.215096229189781,4,1.16471494027552,0.403629383118068,3,2155,16.4,30,79
25,3,4,7,0.703116129814352,3,0.969465209760162,0.350282041171694,5,2254.5,15.8,30,118
20,2,4,12,0.56895553658156,2,1.48037685315279,0.626794338665756,3,2155,16.4,30,79
25,5,2,28,0.292787528238478,2,0.813811389281251,0.48101762344877,2,2265,16,30,216
17,2,3,42,0.281199320234449,4,0.396579221833779,0.593383897622593,2,2234,16.1,30,203
28,2,4,10,0.80404960154,1,0.804298292584953,0.394773739346401,2,2234,16.1,30,203
20,5,1,12,0.805681950558872,1,1.4167217289492,0.683304178816057,4,2234,16.1,30,203
19,3,4,12,0.475536910011541,2,1.12888679991454,0.444508288023538,3,2234,16.1,30,203
8,5,2,8,0.566649022382115,3,1.38549797304222,0.445910037437047,4,2130,16.4,30,144
7,3,2,30,0.150087953800817,4,1.17504950004856,0.602660969953568,3,2648,16.4,30,201
20,2,3,27,0.327099781108275,1,0.989059318851431,0.67567069013208,2,2234,16.1,30,203
21,5,2,9,0.490472947365341,2,1.02364171843352,0.595757984653558,5,2155,16.4,30,79
11,3,2,17,0.449596144644636,4,0.764997022400127,0.689921840301863,5,2234,16.1,30,203
27,3,3,11,0.752425218195814,1,1.22503732606639,0.344752389387854,3,2155,16.4,30,79
4,5,3,43,0.600179248745696,4,1.05276728028209,0.535343352312285,4,2672,15.7,20,355
26,5,2,23,0.780284634166969,4,0.265722872034371,0.668919088843483,4,2234,16.1,30,203
24,5,2,33,0.330910613371937,4,0.717843986020618,0.659377514618306,2,2234,16.1,30,203
16,4,4,29,0.150069471714565,4,0.80192456876063,0.677747357627235,5,2265,16,30,216
14,2,3,40,0.629064273540715,4,1.14946581805343,0.665723395701766,5,2234,16.1,30,203
3,4,3,21,0.893676555721518,2,0.200407022097247,0.450494685424689,5,2155,16.4,30,79
6,5,4,6,0.737286313754847,1,1.20860699080676,0.362043107785329,4,2385,16.5,30,135
18,3,1,8,0.274551589781583,1,1.17758558384603,0.396934484617301,4,2543.5,16,20,196
24,4,4,34,0.751337862412948,4,1.44065519970831,0.469302075427057,4,2200,16.5,30,119
26,4,2,11,0.519485021467511,4,0.923627848507344,0.645152175141281,2,2234,16.1,30,203
23,3,2,42,0.11434093856026,3,1.09659966999768,0.553457538584704,5,2234,16.1,30,203
31,2,3,44,0.632132349504607,3,0.130374126713758,0.626903134847735,4,2155,16.4,30,79
27,5,4,26,0.767813266445854,1,1.32688538619896,0.465670938389143,2,2234,16.1,30,203
2,4,3,31,0.5644278920771,4,0.725464218728245,0.644865720570938,3,2335,16,30,133
5,3,1,25,0.553128875877458,3,1.37548924426314,0.337370203515221,2,2234,16.1,30,203
20,5,2,29,0.258746032837701,1,1.08126435786988,0.655286648890201,3,2234,16.1,30,203
13,2,3,18,0.88446407196957,2,1.25227457108991,0.519767720712049,4,2155,16.4,30,79
2,5,2,45,0.180727423454513,2,0.327450031506526,0.324686151421105,2,2234,16.1,30,203
31,5,1,16,0.742430949565082,2,1.3339999041028,0.324330119463682,2,2234,16.1,30,203
16,5,3,16,0.838159954652387,4,0.711975850397788,0.479551411271098,2,2234,16.1,30,203
21,3,3,8,0.593959657591128,2,1.27198367232204,0.462979959045469,3,2335,16,30,133
2,4,2,34,0.432502016852434,1,0.148705454160969,0.651903463371679,2,2234,16.1,30,203
24,4,2,21,0.296700176201217,3,1.41722857750146,0.310138828392954,2,2234,16.1,30,203
23,2,2,47,0.84824858610623,2,0.938199226183294,0.523331681033959,2,2234,16.1,30,203
28,3,4,18,0.160855745346769,1,1.06813389830303,0.340160769119922,5,2155,16.4,30,79
12,5,4,38,0.172891797583351,1,1.29781279619447,0.534265786820622,3,2155,16.4,30,79
16,5,2,24,0.522306774852369,3,1.07184872388155,0.364932862985311,5,1985,18,30,19
26,4,3,27,0.46736629284546,2,1.30023544872501,0.383208990321246,3,2155,16.4,30,79
19,3,1,18,0.811314335683862,4,0.236879267323082,0.582851475529491,2,2234,16.1,30,203
16,3,2,10,0.867935966558442,1,1.11045867710663,0.662526995097917,5,2265,16,30,216
4,4,4,15,0.204430091668512,3,0.325485696281636,0.580889563140085,3,2234,16.1,30,203
29,2,2,50,0.46612786746676,1,0.200149756399423,0.666199554847161,4,2234,16.1,30,203
29,3,1,31,0.834898067424775,3,1.39782209029142,0.663479131987444,5,2234,16.1,30,203
4,3,2,40,0.215544492987337,2,0.173802975075824,0.511296464524086,3,2155,16.4,30,79
21,2,1,35,0.339947961601974,1,1.16431850118309,0.349337006741059,3,2234,16.1,30,203
17,3,2,34,0.72133744327282,2,0.757135007111187,0.340926048932734,5,2058,16.5,30,104
7,3,3,47,0.307625584837167,4,0.328236007452931,0.335073455928307,2,2234,16.1,30,203
24,4,2,35,0.670944765158757,2,0.578497360324267,0.341802177301559,3,2250,15.75,30,116
28,2,3,21,0.81539065011865,3,0.293010950805417,0.407314123665216,3,2245.5,16.15,30,206
8,4,3,13,0.731808854453213,4,0.406694509205047,0.310959810458172,3,2234,16.1,30,203
30,4,2,41,0.505712849539541,3,0.371628727801042,0.573471444653673,2,2234,16.1,30,203
30,3,2,28,0.239765022107602,4,1.18840002040207,0.530490801515824,4,2697,15.5,20,360
9,2,2,30,0.732970387710746,3,1.34077441210114,0.586768509719228,3,2259.5,15.85,30,120
23,3,2,48,0.793076241533855,4,0.96779621960057,0.670944119888404,3,2234,16.1,30,203
4,4,4,41,0.41417380638394,3,1.08127766139496,0.631609545863099,4,1867,19,30,19
18,3,1,21,0.27762310817086,1,0.655468174378208,0.539641431607271,2,2234,16.1,30,203
25,5,4,8,0.788553676055236,1,0.26886128178988,0.435791115592021,4,2250,15.75,30,116
5,5,2,41,0.261579059284244,1,1.40966211678998,0.452559085840562,4,2155,16.4,30,79
16,2,1,42,0.547296572400292,1,0.478025064570142,0.383499241612584,2,2234,16.1,30,203
19,5,2,8,0.883147470312784,1,1.40252293092074,0.453788957910555,4,2155,16.4,30,79
7,2,1,36,0.3450801029727,3,0.324093854498773,0.452751394587481,5,1995,16.8,30,77
1,5,1,15,0.264288390511424,1,0.544518089837965,0.462782095875097,3,2234,16.1,30,203
23,5,2,40,0.188925370300682,1,1.25169722009549,0.3925954321068,5,2155,16.4,30,79
19,3,4,16,0.389181505376758,3,1.0858710604302,0.569411551497198,2,2234,16.1,30,203
1,3,2,14,0.405117738539497,4,1.18576921165865,0.572776191412931,3,2265,16,30,216
14,3,4,48,0.648441423383629,2,1.23292461643738,0.656858931840599,2,2234,16.1,30,203
3,5,4,25,0.149582932903322,1,0.570965505204192,0.653221900209383,4,2335,16,30,133
26,4,4,10,0.733072873017215,1,0.891271587021943,0.421001089827405,3,2234,16.1,30,203
9,2,1,37,0.717668189531272,3,0.585737659219455,0.489971774837829,2,2234,16.1,30,203
31,5,2,20,0.777490154196455,4,0.21797040850996,0.636451781220639,5,2217,16.65,30,188
4,4,2,24,0.327917446370431,1,1.39879327789414,0.574690588275672,5,2234,16.1,30,203
13,4,2,33,0.327312780326689,2,1.34488648663244,0.340120019925327,4,2592,16,30,319
3,3,3,28,0.391014929378128,4,1.34880705977499,0.3137561399686,3,2648,16.4,30,201
19,2,3,29,0.519247792609278,2,0.952151418242294,0.482094654926539,2,2234,16.1,30,203
6,3,2,7,0.694724093883065,1,0.555029891878328,0.545116410542543,4,2155,16.4,30,79
27,2,4,11,0.450925056876799,4,1.00832546117607,0.476586342506849,2,2234,16.1,30,203
26,2,4,42,0.341037214639872,2,0.375210347812327,0.403403317155884,2,2234,16.1,30,203
17,4,1,19,0.160704113719431,1,0.718609896946341,0.692227464351757,4,2234,16.1,30,203
17,4,1,49,0.166767982942768,1,0.973275383296832,0.564987511569628,2,2234,16.1,30,203
10,4,4,40,0.133457162302784,4,1.242199253635,0.569576918916933,2,2234,16.1,30,203
19,5,4,9,0.606283751259715,4,0.464083848925767,0.459944769583021,4,2130,16.4,30,144
2,2,2,11,0.693594839302445,1,1.34497185031289,0.546778678777985,4,2155,16.4,30,79
2,4,4,23,0.655699459243712,4,0.655518826602104,0.446594203403601,3,2234,16.1,30,203
5,2,4,47,0.819742721177532,2,1.26777105049677,0.320323337187089,3,2234,16.1,30,203
10,3,3,12,0.194799179459217,4,1.25912576907703,0.573311653872388,2,2234,16.1,30,203
2,4,1,48,0.376194175018586,2,0.696246381212927,0.511488841495533,4,1985,16.8,30,55
13,4,4,28,0.743683072252798,4,0.709690512329106,0.372888420535627,2,2520,16.2,30,294
19,5,1,8,0.195148407091546,1,0.312870631214767,0.568102898801816,4,2234,16.1,30,203
10,4,4,41,0.681662068164686,3,0.663319227081685,0.403340884443186,5,1985,17.95,30,50
25,5,4,29,0.239307675222141,3,0.844832007684057,0.344189356453055,4,2167.5,16.05,30,168
29,2,3,22,0.743798005470025,2,1.43104770505554,0.477742445709317,4,2155,16.4,30,79
7,5,2,36,0.268706462629523,2,1.43708160836713,0.564900740647443,4,2155,16.4,30,79
21,4,3,10,0.699652858752784,2,0.398037224383244,0.378286096837825,3,2200,17,30,35
2,5,3,21,0.825747623660226,3,1.24876251528565,0.553552190771163,5,2155,16.4,30,79
8,2,4,32,0.624436747258781,3,0.91172171232552,0.596558113426666,5,2155,16.4,30,79
24,2,4,25,0.877190150782879,1,1.03939107967677,0.330372258220085,5,2155,16.4,30,79
23,5,3,40,0.228322255140758,2,0.500760368398393,0.482330945465227,3,1995,15.9,30,28
28,4,1,20,0.171137414309784,3,1.13137511887931,0.464266148573268,5,2074,18,30,35
4,5,4,13,0.259199090673453,2,0.599934037497971,0.516912860081681,5,2228,16,30,103
28,5,1,17,0.855051392851515,2,0.304798144211355,0.588518173820325,4,2155,16.4,30,79
12,4,3,27,0.834858935062571,3,1.06939222393666,0.333695163407282,5,2155,16.4,30,79
26,2,1,10,0.470090617114725,4,0.253641101704756,0.443519444724648,5,1995,16.8,30,77
9,5,1,30,0.208325017914073,3,1.03407547164077,0.344232298800917,4,2051,17,30,99
2,2,4,31,0.542104666297523,1,1.04418452071368,0.361638573935304,5,2155,16.4,30,79
18,3,2,14,0.586676594867244,4,0.492292083562499,0.696048479738588,4,2234,16.1,30,203
1,4,1,19,0.298724116850587,3,0.857464711355285,0.690284089046815,4,2234,16.1,30,203
13,5,1,44,0.66376320488562,1,0.57463070617186,0.470537717761235,3,2234,16.1,30,203
12,2,2,27,0.560250990737895,4,0.565913097492863,0.588210058931203,2,2234,16.1,30,203
6,3,2,33,0.839104706982272,2,0.811244612957778,0.416524302147741,5,2155,16.4,30,79
5,4,1,27,0.302039409824958,4,0.821600098236828,0.441976712056407,4,1995,16.8,30,77
31,4,2,43,0.398689591999628,4,0.194784385851877,0.435712355980523,3,2155,16.4,30,79
1,5,1,7,0.426354732827859,2,0.537713727776957,0.401438380400366,2,2234,16.1,30,203
29,4,4,28,0.877188015101363,3,1.15690941068141,0.456406123196788,2,2155,16.4,30,79
19,5,3,48,0.163535071957217,2,1.19252005556661,0.685612520157827,3,2234,16.1,30,203
18,5,2,39,0.327389088695045,3,0.65582292415447,0.6130330655841,4,2234,16.1,30,203
17,4,3,6,0.318926796144444,3,1.04575248447733,0.348137885428735,4,2220,16,30,191
6,4,2,37,0.159089582471053,4,0.405383778927651,0.428247272157722,3,2155,16.4,30,79
25,2,2,33,0.270775693263326,1,1.3647999204981,0.335960799740976,3,2155,16.4,30,79
29,3,2,44,0.311300155073308,1,1.41347642158304,0.597279890493827,3,2155,16.4,30,79
9,5,4,12,0.43204099277485,2,0.234355845129971,0.606115415546756,2,2234,16.1,30,203
22,3,4,38,0.156800823328178,2,1.47058696488391,0.586094293741162,4,2265,16,30,216
20,3,3,29,0.515297210346049,3,0.65692454573548,0.461968192543926,4,2130,16.4,30,144
31,3,1,50,0.38485683190764,2,1.416265700991,0.491360063491503,5,2188,16.7,30,167
23,4,3,31,0.312023070624306,1,1.13353282048176,0.598777293746031,4,2265,16,30,216
12,2,3,17,0.659754857111619,1,1.46384532742792,0.672039893844194,3,2508.5,16.2,30,290
11,5,3,10,0.261604919989562,3,0.514468086243014,0.485222339801879,5,2265,16.5,30,214
14,5,1,32,0.205094575498432,4,1.28154118262309,0.474591268362034,5,2217,16.65,30,188
29,4,3,28,0.469883179120008,4,0.567754091434522,0.394250238361843,5,2155,16.4,30,79
8,4,1,23,0.602252306168757,1,1.22124850185264,0.549766710956597,3,2234,16.1,30,203
13,2,2,19,0.243260123593359,1,0.439869946712075,0.565114316020061,4,2155,16.4,30,79
28,5,1,45,0.416942485303039,2,0.537573438963429,0.355522384297535,3,2234,16.1,30,203
28,4,3,9,0.590500640065914,3,1.49679494677169,0.683888145642424,5,2234,16.1,30,203
18,2,4,45,0.270599270515324,1,0.135698039717903,0.359174412012443,4,2672,15.6,20,355
9,4,1,6,0.355621973362629,1,1.1139751695231,0.31984632488883,3,2234,16.1,30,203
20,5,2,7,0.696292320612798,1,0.134260005212826,0.311999592389425,5,2155,16.4,30,79
13,3,3,39,0.6748251907209,3,0.110806712276922,0.560141943000171,3,2250,15.75,30,116
26,4,1,50,0.85406815039595,4,1.48480074838777,0.63225636358932,3,2155,16.4,30,79
2,2,3,26,0.441204159326998,2,0.624144794463878,0.450121422939718,5,2155,16.4,30,79
26,2,3,8,0.469554488753699,4,0.314395523977105,0.329753527095909,3,2234,16.1,30,203
4,2,1,25,0.58314490186164,3,0.553646806367676,0.329781475586994,3,2234,16.1,30,203
25,4,1,32,0.18795175916903,1,1.49633985574614,0.653186471065548,4,2130,16.4,30,144
7,3,3,27,0.624064687437906,1,1.24173796867032,0.664341338879969,3,2234,16.1,30,203
17,4,1,48,0.775173774832997,1,0.973026400125829,0.434356498480596,5,2070,16.4,30,109
3,4,4,22,0.864638067130034,1,1.21256469754959,0.61319445341806,2,2255,16,30,211
27,2,4,18,0.359653313914522,2,1.23643256690969,0.5294478971363,2,2265,16,30,216
7,2,3,35,0.404665478966612,1,0.256151609392667,0.363887952595974,3,2155,16.4,30,79
20,2,3,31,0.656368490585011,4,1.34412412137878,0.585348912979204,4,2155,16.4,30,79
4,5,2,27,0.273376027476937,3,0.348587778358888,0.388736161316574,2,2234,16.1,30,203
15,5,2,22,0.883248959522703,1,0.516434782128518,0.337779445986991,5,2155,16.4,30,79
25,5,2,8,0.801178053792139,3,1.11787700163201,0.451760434022246,2,2234,16.1,30,203
13,5,3,40,0.304890721244162,1,0.675140874914802,0.421013620483713,2,2234,16.1,30,203
22,5,1,41,0.149289512592291,2,0.580221832076255,0.633530112129684,4,2234,16.1,30,203
12,5,3,24,0.272286286680217,1,0.726307091679077,0.59505269637862,4,2234,16.1,30,203
31,3,2,39,0.774280419921678,4,1.13111142191997,0.58285246801437,4,2234,16.1,30,203
31,5,1,32,0.632466112602642,1,1.16659556103222,0.479522333562573,2,2234,16.1,30,203
4,3,3,26,0.223978788895652,2,0.886424613180934,0.370380640354604,4,2130,16.4,30,78
3,3,2,31,0.423962740829558,4,0.740463497775861,0.373717183364841,2,2234,16.1,30,203
12,3,3,46,0.210770897941148,3,1.47875121628077,0.345536034564371,3,2155,16.4,30,79
13,3,3,6,0.383220337747817,1,0.424823149501187,0.522227255914199,4,2246,15.5,30,41
17,5,1,41,0.124944947182499,4,1.10586578826946,0.679620974219799,4,2234,16.1,30,203
18,2,4,7,0.604250603141727,3,0.4378909709375,0.551663526676313,3,2155,16.4,30,79
21,4,1,35,0.680868841981304,4,0.707431203221884,0.409582117875457,5,2360,15.9,30,142
14,3,3,46,0.304794265950286,2,0.337024920377797,0.615119609798226,3,2155,16.4,30,79
12,2,1,8,0.447831150272282,3,0.145874363641248,0.406851027723828,2,2234,16.1,30,203
12,5,4,11,0.522909148599459,4,0.196400289375693,0.402030815263056,2,2234,16.1,30,203
4,2,3,22,0.893297813659055,4,0.1373516136093,0.605797708695184,2,2155,16.4,30,79
15,4,2,7,0.521322809697868,4,1.10941253426898,0.372997952338622,2,2288,16,30,225
29,5,1,18,0.586480682803415,3,1.17865727244036,0.551522289025603,2,2234,16.1,30,203
21,4,1,36,0.759361583624493,1,0.763922307100378,0.44058410786626,2,2234,16.1,30,203
11,5,3,12,0.347525492339991,1,0.181064284200719,0.608236701126392,2,2234,16.1,30,203
12,5,1,19,0.310741390735217,1,1.36134532459314,0.581536552268676,2,2234,16.1,30,203
26,2,1,37,0.497519296125931,4,0.936407537526817,0.551334179448272,3,2234,16.1,30,203
15,3,4,40,0.856124167274725,1,0.578718983116551,0.358590732228119,2,2234,16.1,30,203
6,2,4,16,0.11906306391484,2,1.3518347747199,0.360430862772539,3,2234,16.1,30,203
12,5,4,10,0.591416342012752,3,1.31862208006465,0.658396817221432,3,2234,16.1,30,203
17,3,2,9,0.126630203491038,4,0.351652657060167,0.680146937941361,4,2234,16.1,30,203
23,4,2,27,0.179767569335606,4,0.563570035229924,0.416200155912197,5,2140,16.4,30,64
23,4,4,14,0.281517182676861,4,1.16806691278583,0.39708517328385,4,2508.5,16.2,30,290
15,5,4,46,0.315641231390397,1,1.1619743623605,0.402303337989176,5,2720,15.5,20,367
8,3,1,33,0.86489847662436,2,0.599156990162042,0.504904153369953,2,2265,16,30,216
9,3,2,6,0.378123844906755,4,1.18117699279622,0.422919776752009,5,2155,16.4,30,79
7,4,3,27,0.864095841330504,3,1.026494016479,0.432454504629398,4,2155,16.4,30,79
28,2,4,50,0.301741217918826,1,1.0922779376327,0.514182210111851,4,2694,15.5,20,359
24,2,2,6,0.684307520004754,2,1.31064484007051,0.45655779936978,3,2234,16.1,30,203
2,3,1,11,0.220010410497882,2,1.47691547340202,0.371088519801179,2,2234,16.1,30,203
